Register,PassiveType,Aux,PP,Sentiment
Written,BE-pp,is,used,0.0
Written,BE-pp,were,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,am,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,were,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,were,used,0.0
Written,BE-pp,am,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,was,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,were,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,was,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,was,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,were,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,was,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,been,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,was,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,be,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,being,used,0.0
Written,BE-pp,are,used,0.0
Written,BE-pp,is,used,0.0
Written,BE-pp,was,ushered,0.0
Written,BE-pp,being,usurped,0.0
Written,BE-pp,being,usurped,0.0
Written,BE-pp,be,utilised,0.0
Written,BE-pp,is,utilised,0.0
Written,BE-pp,were,validated,0.2263
Written,BE-pp,being,validated,0.2263
Written,BE-pp,being,validated,0.2263
Written,BE-pp,are,valued,0.4404
Written,BE-pp,was,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,are,valued,0.4404
Written,BE-pp,been,valued,0.4404
Written,BE-pp,was,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,is,valued,0.4404
Written,BE-pp,are,valued,0.4404
Written,BE-pp,been,valued,0.4404
Written,BE-pp,been,valued,0.4404
Written,BE-pp,be,valued,0.4404
Written,BE-pp,is,varied,0.0
Written,BE-pp,were,varied,0.0
Written,BE-pp,are,varied,0.0
Written,BE-pp,be,vectored,0.0
Written,BE-pp,was,opposed,0.0
Written,BE-pp,was,opposed,0.0
Written,BE-pp,be,verified,0.0
Written,BE-pp,was,verified,0.0
Written,BE-pp,being,verified,0.0
Written,BE-pp,are,verified,0.0
Written,BE-pp,is,verified,0.0
Written,BE-pp,is,versed,0.0
Written,BE-pp,are,vested,0.1531
Written,BE-pp,are,vested,0.1531
Written,BE-pp,are,vetted,0.0
Written,BE-pp,being,victimized,-0.4215
Written,BE-pp,being,viewed,0.0
Written,BE-pp,been,viewed,0.0
Written,BE-pp,are,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,be,viewed,0.0
Written,BE-pp,been,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,be,viewed,0.0
Written,BE-pp,be,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,be,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,been,viewed,0.0
Written,BE-pp,be,viewed,0.0
Written,BE-pp,are,viewed,0.0
Written,BE-pp,is,viewed,0.0
Written,BE-pp,are,violated,-0.5267
Written,BE-pp,being,violated,-0.5267
Written,BE-pp,being,violated,-0.5267
Written,BE-pp,being,violated,-0.5267
Written,BE-pp,being,violated,-0.5267
Written,BE-pp,was,violated,-0.5267
Written,BE-pp,was,visited,0.0
Written,BE-pp,are,visited,0.0
Written,BE-pp,was,visited,0.0
Written,BE-pp,are,voiced,0.0
Written,BE-pp,was,voted,0.0
Written,BE-pp,is,voted,0.0
Written,BE-pp,been,voted,0.0
Written,BE-pp,been,voted,0.0
Written,BE-pp,was,voted,0.0
Written,BE-pp,was,voted,0.0
Written,BE-pp,be,voted,0.0
Written,BE-pp,is,wanted,0.0
Written,BE-pp,is,wanted,0.0
Written,BE-pp,is,wanted,0.0
Written,BE-pp,are,wanted,0.0
Written,BE-pp,was,wanted,0.0
Written,BE-pp,being,wanted,0.0
Written,BE-pp,being,wanted,0.0
Written,BE-pp,be,warehoused,0.0
Written,BE-pp,was,warned,-0.2732
Written,BE-pp,been,warned,-0.2732
Written,BE-pp,are,warned,-0.2732
Written,BE-pp,was,warned,-0.2732
Written,BE-pp,been,warned,-0.2732
Written,BE-pp,been,warned,-0.2732
Written,BE-pp,was,warned,-0.2732
Written,BE-pp,been,warned,-0.2732
Written,BE-pp,was,warned,-0.2732
Written,BE-pp,was,used,0.0
Written,BE-pp,be,washed,0.0
Written,BE-pp,be,washed,0.0
Written,BE-pp,is,wasted,-0.4939
Written,BE-pp,being,watched,0.0
Written,BE-pp,being,watched,0.0
Written,BE-pp,been,watched,0.0
Written,BE-pp,are,watched,0.0
Written,BE-pp,being,watched,0.0
Written,BE-pp,being,watched,0.0
Written,BE-pp,being,watched,0.0
Written,BE-pp,'s,waterfront,0.0
Written,BE-pp,is,weakened,-0.3182
Written,BE-pp,are,weaved,0.0
Written,BE-pp,are,weighted,0.0
Written,BE-pp,are,welcomed,0.34
Written,BE-pp,be,welcomed,0.34
Written,BE-pp,be,welcomed,0.34
Written,BE-pp,be,welcomed,0.34
Written,BE-pp,been,welcomed,0.34
Written,BE-pp,be,welcomed,0.34
Written,BE-pp,is,welcomed,0.34
Written,BE-pp,been,welded,0.0
Written,BE-pp,is,welded,0.0
Written,BE-pp,is,advanced,0.25
Written,BE-pp,was,whipped,0.0
Written,BE-pp,were,whistled,0.0
Written,BE-pp,been,whistled,0.0
Written,BE-pp,be,whittled,0.0
Written,BE-pp,were,whittled,0.0
Written,BE-pp,be,widespread,0.0
Written,BE-pp,is,winnowed,0.0
Written,BE-pp,was,wiped,0.0
Written,BE-pp,was,wiped,0.0
Written,BE-pp,was,wiped,0.0
Written,BE-pp,being,wiped,0.0
Written,BE-pp,being,wiped,0.0
Written,BE-pp,be,wiped,0.0
Written,BE-pp,are,wired,0.0
Written,BE-pp,are,wired,0.0
Written,BE-pp,is,wired,0.0
Written,BE-pp,are,wired,0.0
Written,BE-pp,be,wished,0.0
Written,BE-pp,been,withdrawn,0.0
Written,BE-pp,being,witnessed,0.0
Written,BE-pp,being,witnessed,0.0
Written,BE-pp,been,witnessed,0.0
Written,BE-pp,be,witnessed,0.0
Written,BE-pp,was,witnessed,0.0
Written,BE-pp,be,witnessed,0.0
Written,BE-pp,being,witnessed,0.0
Written,BE-pp,being,witnessed,0.0
Written,BE-pp,been,witnessed,0.0
Written,BE-pp,being,witnessed,0.0
Written,BE-pp,being,witnessed,0.0
Written,BE-pp,be,woken,0.0
Written,BE-pp,be,won,0.5719
Written,BE-pp,be,won,0.5719
Written,BE-pp,is,won,0.5719
Written,BE-pp,been,won,0.5719
Written,BE-pp,be,won,0.5719
Written,BE-pp,was,won,0.5719
Written,BE-pp,was,won,0.5719
Written,BE-pp,be,won,0.5719
Written,BE-pp,been,won,0.5719
Written,BE-pp,was,won,0.5719
Written,BE-pp,be,worked,0.0
Written,BE-pp,was,worked,0.0
Written,BE-pp,being,worked,0.0
Written,BE-pp,being,worked,0.0
Written,BE-pp,been,worked,0.0
Written,BE-pp,been,worked,0.0
Written,BE-pp,were,worked,0.0
Written,BE-pp,be,worked,0.0
Written,BE-pp,being,worked,0.0
Written,BE-pp,being,worked,0.0
Written,BE-pp,is,worn,-0.296
Written,BE-pp,are,worn,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,be,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,was,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,were,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,was,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,is,worried,-0.296
Written,BE-pp,be,worried,-0.296
Written,BE-pp,are,worried,-0.296
Written,BE-pp,be,worried,-0.296
Written,BE-pp,been,worth,0.2263
Written,BE-pp,were,wounded,0.0
Written,BE-pp,are,wounded,0.0
Written,BE-pp,were,wounded,0.0
Written,BE-pp,were,wounded,0.0
Written,BE-pp,are,woven,0.0
Written,BE-pp,are,wracked,0.0
Written,BE-pp,were,wracked,0.0
Written,BE-pp,are,wrapped,0.0
Written,BE-pp,be,wrestled,0.0
Written,BE-pp,was,wretched,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,be,written,0.0
Written,BE-pp,are,written,0.0
Written,BE-pp,are,written,0.0
Written,BE-pp,were,written,0.0
Written,BE-pp,be,written,0.0
Written,BE-pp,been,written,0.0
Written,BE-pp,been,written,0.0
Written,BE-pp,are,written,0.0
Written,BE-pp,were,written,0.0
Written,BE-pp,are,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,be,written,0.0
Written,BE-pp,are,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,is,written,0.0
Written,BE-pp,being,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,is,written,0.0
Written,BE-pp,being,written,0.0
Written,BE-pp,being,written,0.0
Written,BE-pp,be,written,0.0
Written,BE-pp,being,written,0.0
Written,BE-pp,being,written,0.0
Written,BE-pp,are,written,0.0
Written,BE-pp,were,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,is,written,0.0
Written,BE-pp,was,written,0.0
Written,BE-pp,been,wronged,-0.4404
Written,BE-pp,be,convicted,0.0
Written,BE-pp,been,wrote,0.0
Written,BE-pp,were,granted,0.25
Spoken,BE-pp,were,brought,0.0
Spoken,BE-pp,'s,complicated,0.0
Spoken,BE-pp,be,dedicated,0.4588
Spoken,BE-pp,was,hotheaded,0.0
Spoken,BE-pp,are,abandoned,-0.4588
Spoken,BE-pp,been,abandoned,-0.4588
Spoken,BE-pp,be,abandoned,-0.4588
Spoken,BE-pp,'s,abandoned,-0.4588
Spoken,BE-pp,be,abducted,-0.5106
Spoken,BE-pp,was,abducted,-0.5106
Spoken,BE-pp,was,abolished,0.0
Spoken,BE-pp,been,abrogated,0.0
Spoken,BE-pp,'s,absolved,0.3612
Spoken,BE-pp,is,absorbed,0.0
Spoken,BE-pp,are,absorbed,0.0
Spoken,BE-pp,been,absorbed,0.0
Spoken,BE-pp,be,absorbed,0.0
Spoken,BE-pp,be,absorbed,0.0
Spoken,BE-pp,are,absorbed,0.0
Spoken,BE-pp,is,absorbed,0.0
Spoken,BE-pp,been,absorbed,0.0
Spoken,BE-pp,are,absorbed,0.0
Spoken,BE-pp,being,absorbed,0.0
Spoken,BE-pp,be,abused,-0.5106
Spoken,BE-pp,be,abused,-0.5106
Spoken,BE-pp,was,abused,-0.5106
Spoken,BE-pp,were,abused,-0.5106
Spoken,BE-pp,be,abused,-0.5106
Spoken,BE-pp,is,accelerated,0.0
Spoken,BE-pp,been,accelerated,0.0
Spoken,BE-pp,is,accepted,0.2732
Spoken,BE-pp,be,accepted,0.2732
Spoken,BE-pp,be,accepted,0.2732
Spoken,BE-pp,is,accepted,0.2732
Spoken,BE-pp,was,accepted,0.2732
Spoken,BE-pp,was,accepted,0.2732
Spoken,BE-pp,been,accepted,0.2732
Spoken,BE-pp,was,released,0.0
Spoken,BE-pp,be,accommodated,0.0
Spoken,BE-pp,be,accompanied,0.0
Spoken,BE-pp,were,accompanied,0.0
Spoken,BE-pp,'s,accompanied,0.0
Spoken,BE-pp,be,accomplished,0.4404
Spoken,BE-pp,is,accomplished,0.4404
Spoken,BE-pp,be,accomplished,0.4404
Spoken,BE-pp,been,accomplished,0.4404
Spoken,BE-pp,be,accorded,0.0
Spoken,BE-pp,were,accounted,0.0
Spoken,BE-pp,is,accounted,0.0
Spoken,BE-pp,was,accounted,0.0
Spoken,BE-pp,be,accounted,0.0
Spoken,BE-pp,be,accredited,0.0
Spoken,BE-pp,been,accused,-0.296
Spoken,BE-pp,be,accused,-0.296
Spoken,BE-pp,was,accused,-0.296
Spoken,BE-pp,was,accused,-0.296
Spoken,BE-pp,was,accused,-0.296
Spoken,BE-pp,were,accused,-0.296
Spoken,BE-pp,be,accused,-0.296
Spoken,BE-pp,am,accustomed,0.0
Spoken,BE-pp,is,achieved,0.0
Spoken,BE-pp,been,achieved,0.0
Spoken,BE-pp,been,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,been,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,been,achieved,0.0
Spoken,BE-pp,been,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,been,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,is,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,was,achieved,0.0
Spoken,BE-pp,be,achieved,0.0
Spoken,BE-pp,be,acknowledged,0.0
Spoken,BE-pp,are,acquired,0.0
Spoken,BE-pp,been,acquired,0.0
Spoken,BE-pp,were,acquired,0.0
Spoken,BE-pp,are,activated,0.0
Spoken,BE-pp,are,activated,0.0
Spoken,BE-pp,be,activated,0.0
Spoken,BE-pp,are,activated,0.0
Spoken,BE-pp,be,activated,0.0
Spoken,BE-pp,was,adverted,0.0
Spoken,BE-pp,were,covered,0.0
Spoken,BE-pp,'s,died,-0.5574
Spoken,BE-pp,were,fired,-0.5574
Spoken,BE-pp,'re,involved,0.0
Spoken,BE-pp,are,located,0.0
Spoken,BE-pp,is,made,0.0
Spoken,BE-pp,were,disabled,0.0
Spoken,BE-pp,was,passed,0.0
Spoken,BE-pp,was,retracted,0.0
Spoken,BE-pp,is,treated,0.0
Spoken,BE-pp,are,used,0.0
Spoken,BE-pp,is,actuated,0.0
Spoken,BE-pp,been,adapted,0.0
Spoken,BE-pp,been,adapted,0.0
Spoken,BE-pp,were,adapted,0.0
Spoken,BE-pp,is,adapted,0.0
Spoken,BE-pp,are,adapted,0.0
Spoken,BE-pp,be,adapted,0.0
Spoken,BE-pp,been,added,0.0
Spoken,BE-pp,be,added,0.0
Spoken,BE-pp,been,added,0.0
Spoken,BE-pp,been,added,0.0
Spoken,BE-pp,'s,added,0.0
Spoken,BE-pp,are,added,0.0
Spoken,BE-pp,was,addicted,0.0
Spoken,BE-pp,was,addicted,0.0
Spoken,BE-pp,being,addressed,0.0
Spoken,BE-pp,be,addressed,0.0
Spoken,BE-pp,be,addressed,0.0
Spoken,BE-pp,is,addressed,0.0
Spoken,BE-pp,be,adhered,0.0
Spoken,BE-pp,were,adjusted,0.0
Spoken,BE-pp,are,adjusted,0.0
Spoken,BE-pp,is,adjusted,0.0
Spoken,BE-pp,be,administered,0.0
Spoken,BE-pp,be,administered,0.0
Spoken,BE-pp,be,admitted,0.1027
Spoken,BE-pp,were,admitted,0.1027
Spoken,BE-pp,are,admitted,0.1027
Spoken,BE-pp,was,admitted,0.1027
Spoken,BE-pp,be,adopted,0.0
Spoken,BE-pp,been,adopted,0.0
Spoken,BE-pp,be,adopted,0.0
Spoken,BE-pp,being,adopted,0.0
Spoken,BE-pp,was,adopted,0.0
Spoken,BE-pp,were,adopted,0.0
Spoken,BE-pp,being,adopted,0.0
Spoken,BE-pp,was,adopted,0.0
Spoken,BE-pp,was,adopted,0.0
Spoken,BE-pp,was,adopted,0.0
Spoken,BE-pp,were,adopted,0.0
Spoken,BE-pp,were,adopted,0.0
Spoken,BE-pp,been,adopted,0.0
Spoken,BE-pp,been,adopted,0.0
Spoken,BE-pp,is,adored,0.4215
Spoken,BE-pp,is,advanced,0.25
Spoken,BE-pp,been,advertised,0.0
Spoken,BE-pp,was,advertised,0.0
Spoken,BE-pp,be,affected,-0.1531
Spoken,BE-pp,be,affected,-0.1531
Spoken,BE-pp,been,affected,-0.1531
Spoken,BE-pp,being,affected,-0.1531
Spoken,BE-pp,being,affected,-0.1531
Spoken,BE-pp,is,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,be,affected,-0.1531
Spoken,BE-pp,is,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,'s,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,was,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,being,affected,-0.1531
Spoken,BE-pp,being,affected,-0.1531
Spoken,BE-pp,be,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,are,affected,-0.1531
Spoken,BE-pp,'s,affiliated,0.0
Spoken,BE-pp,be,affirmed,0.0
Spoken,BE-pp,be,afflicted,-0.3612
Spoken,BE-pp,were,afforded,0.0
Spoken,BE-pp,'s,afforded,0.0
Spoken,BE-pp,been,afforded,0.0
Spoken,BE-pp,is,afforded,0.0
Spoken,BE-pp,is,again,0.0
Spoken,BE-pp,were,agitated,-0.4588
Spoken,BE-pp,were,agreed,0.2732
Spoken,BE-pp,'s,agreed,0.2732
Spoken,BE-pp,'s,agreed,0.2732
Spoken,BE-pp,been,agreed,0.2732
Spoken,BE-pp,be,aimed,0.0
Spoken,BE-pp,'s,aimed,0.0
Spoken,BE-pp,be,alarmed,-0.34
Spoken,BE-pp,are,alarmed,-0.34
Spoken,BE-pp,is,aligned,0.0
Spoken,BE-pp,'s,aligned,0.0
Spoken,BE-pp,were,aligned,0.0
Spoken,BE-pp,'s,aligned,0.0
Spoken,BE-pp,is,aligned,0.0
Spoken,BE-pp,being,aligned,0.0
Spoken,BE-pp,are,aligned,0.0
Spoken,BE-pp,were,designed,0.0
Spoken,BE-pp,'re,invited,0.0
Spoken,BE-pp,is,required,0.0
Spoken,BE-pp,were,undetected,0.0
Spoken,BE-pp,be,allayed,0.0
Spoken,BE-pp,be,alleged,0.0
Spoken,BE-pp,'s,alleged,0.0
Spoken,BE-pp,are,alleged,0.0
Spoken,BE-pp,were,allocated,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,was,allowed,0.0
Spoken,BE-pp,'s,allowed,0.0
Spoken,BE-pp,'s,allowed,0.0
Spoken,BE-pp,were,allowed,0.0
Spoken,BE-pp,was,allowed,0.0
Spoken,BE-pp,are,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,am,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,is,allowed,0.0
Spoken,BE-pp,'re,allowed,0.0
Spoken,BE-pp,are,allowed,0.0
Spoken,BE-pp,was,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,'s,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,was,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,are,allowed,0.0
Spoken,BE-pp,was,allowed,0.0
Spoken,BE-pp,were,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,were,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,being,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,be,allowed,0.0
Spoken,BE-pp,are,allowed,0.0
Spoken,BE-pp,is,known,0.0
Spoken,BE-pp,'s,allowed,0.0
Spoken,BE-pp,'s,designed,0.0
Spoken,BE-pp,are,distributed,0.0
Spoken,BE-pp,are,divided,0.0
Spoken,BE-pp,'m,drawn,0.0
Spoken,BE-pp,'s,held,0.0
Spoken,BE-pp,'s,inspired,0.4939
Spoken,BE-pp,was,invited,0.0
Spoken,BE-pp,was,involved,0.0
Spoken,BE-pp,was,lost,-0.3182
Spoken,BE-pp,were,left,0.0
Spoken,BE-pp,'re,organized,0.0
Spoken,BE-pp,are,treated,0.0
Spoken,BE-pp,was,worried,-0.296
Spoken,BE-pp,was,altered,0.0
Spoken,BE-pp,be,altered,0.0
Spoken,BE-pp,was,altered,0.0
Spoken,BE-pp,is,altered,0.0
Spoken,BE-pp,'s,done,0.0
Spoken,BE-pp,was,dressed,0.0
Spoken,BE-pp,'m,prepared,0.2263
Spoken,BE-pp,'m,surprised,0.2263
Spoken,BE-pp,be,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,are,amazed,0.4939
Spoken,BE-pp,were,amazed,0.4939
Spoken,BE-pp,were,amazed,0.4939
Spoken,BE-pp,be,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,'m,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,be,amazed,0.4939
Spoken,BE-pp,be,amazed,0.4939
Spoken,BE-pp,was,amazed,0.4939
Spoken,BE-pp,be,amplified,0.0
Spoken,BE-pp,been,analyzed,0.0
Spoken,BE-pp,be,analyzed,0.0
Spoken,BE-pp,been,analyzed,0.0
Spoken,BE-pp,were,animated,0.0
Spoken,BE-pp,was,announced,0.0
Spoken,BE-pp,was,announced,0.0
Spoken,BE-pp,are,announced,0.0
Spoken,BE-pp,was,announced,0.0
Spoken,BE-pp,was,announced,0.0
Spoken,BE-pp,was,announced,0.0
Spoken,BE-pp,be,annoyed,-0.3818
Spoken,BE-pp,be,annoyed,-0.3818
Spoken,BE-pp,be,annoyed,-0.3818
Spoken,BE-pp,was,annoyed,-0.3818
Spoken,BE-pp,been,annoyed,-0.3818
Spoken,BE-pp,be,answered,0.0
Spoken,BE-pp,be,answered,0.0
Spoken,BE-pp,been,answered,0.0
Spoken,BE-pp,been,answered,0.0
Spoken,BE-pp,was,answered,0.0
Spoken,BE-pp,were,antagonized,-0.34
Spoken,BE-pp,'s,anticipated,0.0
Spoken,BE-pp,'s,anus,0.0
Spoken,BE-pp,was,appalled,-0.4588
Spoken,BE-pp,was,appalled,-0.4588
Spoken,BE-pp,was,appalled,-0.4588
Spoken,BE-pp,be,applauded,0.3612
Spoken,BE-pp,is,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,being,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,were,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,being,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,is,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,being,applied,0.0
Spoken,BE-pp,be,applied,0.0
Spoken,BE-pp,was,appointed,0.0
Spoken,BE-pp,was,appointed,0.0
Spoken,BE-pp,was,appointed,0.0
Spoken,BE-pp,are,appointed,0.0
Spoken,BE-pp,being,approached,0.0
Spoken,BE-pp,were,approached,0.0
Spoken,BE-pp,was,approached,0.0
Spoken,BE-pp,was,approached,0.0
Spoken,BE-pp,be,approved,0.4215
Spoken,BE-pp,was,approved,0.4215
Spoken,BE-pp,was,approved,0.4215
Spoken,BE-pp,been,approved,0.4215
Spoken,BE-pp,been,approved,0.4215
Spoken,BE-pp,was,approved,0.4215
Spoken,BE-pp,be,approved,0.4215
Spoken,BE-pp,was,approved,0.4215
Spoken,BE-pp,is,archived,0.0
Spoken,BE-pp,are,given,0.0
Spoken,BE-pp,are,instructed,0.0
Spoken,BE-pp,are,sold,0.0
Spoken,BE-pp,are,wired,0.0
Spoken,BE-pp,'s,armored,0.0
Spoken,BE-pp,are,arranged,0.0
Spoken,BE-pp,are,arranged,0.0
Spoken,BE-pp,are,arranged,0.0
Spoken,BE-pp,been,arrested,-0.4767
Spoken,BE-pp,being,arrested,-0.4767
Spoken,BE-pp,been,arrested,-0.4767
Spoken,BE-pp,being,arrested,-0.4767
Spoken,BE-pp,been,arrested,-0.4767
Spoken,BE-pp,was,arrested,-0.4767
Spoken,BE-pp,being,arrested,-0.4767
Spoken,BE-pp,are,arrested,-0.4767
Spoken,BE-pp,was,arrested,-0.4767
Spoken,BE-pp,was,arrested,-0.4767
Spoken,BE-pp,was,arrested,-0.4767
Spoken,BE-pp,be,arrested,-0.4767
Spoken,BE-pp,were,arrested,-0.4767
Spoken,BE-pp,be,arrested,-0.4767
Spoken,BE-pp,was,arrested,-0.4767
Spoken,BE-pp,being,arrested,-0.4767
Spoken,BE-pp,be,congested,0.0
Spoken,BE-pp,was,ashamed,-0.4767
Spoken,BE-pp,be,ashamed,-0.4767
Spoken,BE-pp,be,ashamed,-0.4767
Spoken,BE-pp,be,ashamed,-0.4767
Spoken,BE-pp,be,ashamed,-0.4767
Spoken,BE-pp,were,asked,0.0
